"unique_id";"nom_unique";"camp_latitude";"camp_longitude";"type_camp";"iso3";"prison";"degurba";"clc_majoritaire_13_mixte";"eloignementschengen";"clc_majoritaire_2";"clc_majoritaire_3";"clc_majoritaire_23_mixte";"infrastructure_norm";"infrastructure_avant_conversion";"infrastructure_solidite";"infrastructure_confort";"pays_population";"pays_surfacekm2";"ville_proche_population";"distance_ville_proche";"mairie_distance";"atm_distance";"hopital_distance";"pharmacie_distance";"arret_bus_distance_km";"gare_distance_km";"medecin_clinique_hors_camp_distance_km";"dentiste_hors_camp_distance_km";"ecole_hors_camp_distance_km";"poste_hors_camp_distance_km";"distance_13_mines_decharges_chantiers";"distance_124_aeroport";"distance_123_zones_portuaires";"distance_122_reseaux_routiers";"distance_24_zones_agricoles_heterogenes";"distance_41_zones_humides_interieures";"distance_121_zi_zac";"distanceschengenkm";"eurostat_pop_2019";"camps_commune_surfacekm2";"capacite";"ecart_densites"
"1219";"BOURGES - CADA - 9";47.085542;2.400598;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;173881;1.793;0.684;0.309;1.15;0.257;0.051;1.049;0.709;0.835;0.597;0.24;10.81;2.722;160.9807;5.717;0.182;10.831;0.757;411.014;64551;68.52003756;92;0.950375121432826
"1217";"BOURGES - CADA - 7";47.0519502843246;2.40523746556862;"ouvert";"FRA";"non";"ville";"Equipements sportifs et de loisirs";"loin_interne";"14";"142";"142";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;173881;3.756;2.097;4.577;5.097;2.126;0.325;5.344;0.822;4.65;0.473;2.155;9.445;2.049;160.9807;2.757;0.435;10.619;1.105;409.843;64551;68.52003756;60;0.950375121432826
"1533";"Pesan - CADA";49.157286;2.282883;"ouvert";"FRA";"non";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;12882627;54.3;1.324;3.787;2.073;1.383;0.165;1.553;3.827;10.841;0.44;1.612;6.47;18.31;23.067;0.648;0.056;25.958;0.205;184.016;12695;5.22552607;115;1.3617924256533
"1423";"BRON - CADA";45.7467587919152;4.92279349227436;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;2093502;7.871;1.696;1.721;1.914;0.231;0.129;2.303;1.847;2.649;0.243;0.219;8.495;1.609;6.769;2.305;3.277;14.145;0.085;130.668;41543;10.23443788;150;1.58472360051951
"1173";"REVIN - CADA";49.929561;4.633164;"ouvert";"FRA";"non";"banlieue";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;509138;86.905;2.2;2.229;13.367;1.68;1.447;1.887;11.588;28.667;0.224;1.481;7.957;13.405;27.29;10.214;5.847;9.525;0.707;9.162;6239;38.69066855;106;0.183798490720484
"1190";"MARSEILLE - CADA - 0";43.3072760687429;5.37724563859346;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.82;0.644;0.423;0.523;0.224;0.124;0.514;0.523;0.582;0.034;0.453;5.029;17.455;0.744;0.426;4.085;18.86;1.526;3.099;863310;238.58927458;149;1.53480559399976
"1195";"Marseille - CADA - 5";43.2998011201355;5.38624574051476;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;5.864;0.902;0.602;0.685;0.071;0.065;0.073;0.182;0.998;0.275;0.167;5.177;18.563;1.068;0.353;4.761;19.934;1.801;3.572;863310;238.58927458;85;1.53480559399976
"1174";"CHARLEVILLE-MEZIERES - CADA - 4";49.777524;4.713402;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;509138;111.8333;0.997;0.681;1.304;0.365;0.192;2.045;0.411;0.972;0.214;0.357;7.179;4.004;41.172;4.728;1.453;14.636;0.877;15.369;46428;31.73225297;92;1.14156880714577
"1169";"TOURNON - CADA";45.058729;4.838788;"ouvert";"FRA";"non";"banlieue";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;251356;20.441;1.576;1.218;1.651;0.276;0.22;0.766;0.103;0.865;0.111;0.349;2.187;17.444;69.769;2.443;0.533;58.794;0.252;196.487;10307;21.42515387;100;0.658498065654181
"1170";"ST-AGREVE - CADA";45.013879626955;4.3888894904097;"ouvert";"FRA";"non";"rural";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;251356;58.434;1.061;0.706;1.427;1.481;0.09;0.169;1.539;12.008;1.031;0.044;21.264;42.4895;82.51;38.112;0.95;57.419;8.421;225.752;2353;48.38798054;45;-0.336825830934613
"1203";"CAEN - CADA - 3";49.16236;-0.363525;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;440960;3.114;2.856;0.259;1.507;0.359;0.162;2.891;1.875;2.856;0.351;0.237;4.456;5.724;14.557;1.615;0.459;11.543;0.929;25.481;105354;25.69331819;92;1.58912057312862
"1200";"Marseille - CADA - 0";43.2781074875603;5.40130648189344;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;5.832;2.16;0.735;0.792;0.618;0.224;1.101;1.423;0.85;0.394;0.405;2.689;21.184;2.823;0.062;5.53;22.352;0;3.768;863310;238.58927458;95;1.53480559399976
"1199";"MARSEILLE - CADA - 9";43.292504;5.384184;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.335;0.77;0.304;1.052;0.065;0.012;0.055;0.003;0.224;0.143;0.173;4.751;19.063;0.818;1.062;5.583;20.272;1.364;3.135;863310;238.58927458;137;1.53480559399976
"1198";"MARSEILLE - CADA - 8";43.3068778019045;5.38110019344174;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.388;1.077;0.244;0.58;0.139;0.136;0.356;0.159;0.687;0.082;0.186;5.01;17.7;1.06;0.213;4.056;19.146;1.743;3.499;863310;238.58927458;158;1.53480559399976
"1197";"MARSEILLE - CADA - 7";43.297152;5.383805;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.199;0.525;0.285;1.057;0.262;0.21;0.28;0.602;0.635;0.037;0.326;5.111;18.651;0.801;0.546;5.076;19.941;1.703;3.195;863310;238.58927458;100;1.53480559399976
"1194";"MARSEILLE - CADA - 4";43.30398;5.380682;"ouvert";"FRA";"non";"ville";"Réseaux routier et ferroviaire et espaces associés";"proche_interne";"12";"122";"122";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.431;1.054;0.087;0.996;0.423;0.012;0.001;0.351;1.095;0.047;0.208;5.332;17.914;1.008;0;4.377;19.297;1.986;3.281;863310;238.58927458;30;1.53480559399976
"164";"Marseille (Bd des Peintures)";43.32214;5.37704;"fermé";"FRA";"(manquant)";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";67248926;636759;1275379;7.319;1.629;1.1;1.241;0.412;0.257;0.636;0.785;0.705;0.416;0.333;3.454;16.257;1.143;0.183;2.541;17.976;0.311;3.646;863310;238.58927458;244.185385656292;1.53480559399976
"1196";"Marseille - CADA - 6";43.301143;5.415974;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;2.569;1.937;1.594;0.832;0.438;0.105;0.3;1.359;1.686;0.214;0.625;4.021;20.165;3.453;2.168;3.661;21.89;1.974;6.823;863310;238.58927458;158;1.53480559399976
"1191";"MARSEILLE - CADA - 1";43.3449594942854;5.35569942319673;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;11.054;2.042;0.399;2.861;0.406;0.139;1.421;0.357;1.935;0.211;0.468;2.887;13.261;0.867;0.633;2.092;15.272;0.429;2.484;863310;238.58927458;117;1.53480559399976
"1189";"MARSEILLE - CADA - 3";43.345032;5.361054;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;10.569;1.82;0.226;2.687;0.244;0.259;1.839;0.284;1.957;0.361;0.243;2.497;13.584;1.255;1.06;1.683;15.666;0.008;2.966;863310;238.58927458;144;1.53480559399976
"1188";"MARSEILLE - CADA - 2";43.305103;5.381212;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1275379;6.37;1.162;0.267;0.841;0.278;0.127;0.127;0.285;0.945;0.074;0.136;5.202;17.851;1.112;0.045;4.246;19.263;1.906;3.412;863310;238.58927458;90;1.53480559399976
"1202";"CAEN - CADA - 2";49.204043;-0.379854;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;440960;5.143;2.752;1.855;0.813;0.523;0.259;5.881;1.15;3.272;0.124;0.285;7.581;5.024;11.94;0.333;4.548;13.893;0.195;20.367;105354;25.69331819;143;1.58912057312862
"106";"Coquelles";50.9314;1.81053;"fermé";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"proche_interne";"12";"121";"121";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";67248926;636759;148652;8.002;1.478;5.62;1.229;1.352;0.225;4.664;1.229;4.06;1.159;0.506;7.513;9.918;3.987;0.106;1.26;5.903;0;5.63;2611;8.86888306;79;0.445227682452191
"1261";"NIMES - CADA - 1";43.8300982088627;4.35515732698186;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;340919;2.393;1.129;1.069;0.775;0.398;0.224;1.01;2.321;11.822;0.171;0.314;5.065;7.681;37.079;3.674;1.342;19.881;0.799;51.072;150610;161.11015107;84;0.947020642848272
"1259";"NIMES - CADA - 9";43.833109;4.362813;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;340919;2.453;0.594;0.395;1.629;0.266;0.163;0.333;1.789;12.719;0.04;0.141;5.74;7.67;37.714;2.975;1.1;20.094;0.81;51.928;150610;161.11015107;105;0.947020642848272
"123";"Nice";43.71191;7.28788;"fermé";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur / police";"pas de conversion";"4";"(manquant)";67248926;636759;1017076;1.382;0.611;0.569;0.272;0.403;0.091;0.483;0.272;0.647;0.179;0.406;3.587;5.947;11.035;0.295;1.072;60.196;0.4;2.985;340017;73.68436167;40;1.64041504486566
"1251";"CHATEAUDUN - CADA - 1";48.451929;1.49798;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;166249;2.527;1.639;1.934;2.46;0.695;0.621;1.917;0.657;2.712;0.376;0.317;20.636;1.067;60.414;1.021;2.473;27.828;1.119;207.525;38578;16.98504345;150;1.33256278577075
"141";"Strasbourg-Geispolsheim";48.528;7.6918;"fermé";"FRA";"non";"ville";"Equipements sportifs et de loisirs";"proche_interne";"14";"142";"142";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;816941;9.131;2.12;1.879;3.529;1.301;0.346;0.774;2.62;6.25;1.353;1.593;2.613;3.512;6.918;4.515;1.367;18.733;0.101;10.673;7540;22.20917307;34;0.507128696623837
"1241";"Besançon - CADA - 1";47.2431;5.99587;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;278168;3.283;3.093;1.553;0.631;0.574;0.093;1.533;0.314;1.658;0.327;0.336;8.418;34.93;57.582;6.241;1.015;6.529;0;69.733;115934;65.30063169;135;1.22558317705551
"1240";"Besançon - CADA - 0";47.2164;5.97533;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;278168;8.031;1.93;0.515;0.331;0.249;0.222;0.696;0.331;4.177;0.218;0.5;5.999;35.6;55.364;7.351;0.746;7.151;0.094;68.459;115934;65.30063169;90;1.22558317705551
"1302";"Échirolles - CADA";45.148818;5.729313;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;669334;3.347;1.327;1.297;0.015;0.737;0.369;1.223;0.453;1.509;0.239;0.387;9.909;11.366;92.043;0.171;1.478;27.185;0;97.491;36840;7.87933387;100;1.64611985755846
"1286";"RENNES - CADA - 6";48.091746;-1.633416;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;694948;6.328;1.525;0.734;0.501;0.846;0.317;0.309;1.012;1.563;0.57;0.795;8.125;6.378;67.155;1.48;0.817;23.723;0;80.464;216815;50.45014234;153;1.60951666819103
"1285";"RENNES - CADA - 5";48.127007;-1.664611;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;694948;3.21;0.718;0.045;0.5;0.101;0.175;0.305;0.091;0.895;0.245;0.082;7.165;7.116;62.608;2.24;1.489;25.707;0.652;73.641;216815;50.45014234;133;1.60951666819103
"1292";"RENNES - CADA - 2";48.120294;-1.66925;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;694948;2.021;1.571;0.254;0.352;0.278;0.246;0.329;0.334;0.727;0.132;0.294;6.568;6.312;63.145;1.567;2.142;24.887;0.749;74.384;216815;50.45014234;100;1.60951666819103
"214";"GUYANE (CRA Matoury)";4.83343;-52.35101;"fermé";"FRA";"(manquant)";"rural";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"(manquant)";"pas de conversion";"(manquant)";"(manquant)";67248926;636759;138920;10.952;2.874;1.903;2.891;0.372;0.376;11.547;0.351;0.346;0.07;1.623;8.682;0.7;7.728;38.812;0.029;2.17;6.272;4.917;31956;149.16493108;45;0.307175419901621
"1287";"RENNES - CADA - 7";48.1319387859773;-1.68244445636343;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;694948;3.395;2.855;1.198;1.81;0.257;0.259;2.081;0.154;2.302;0.206;1.008;6.269;6.929;61.557;3.149;1.09;25.588;0;71.983;216815;50.45014234;158;1.60951666819103
"1535";"MONTIGNY-LES-CORMEILLES - CADA";49.003131;2.206762;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;12882627;33.901;1.46;1.102;1.875;1.162;0.372;1.115;1.479;1.364;0.614;0.523;3.07;15.481;7.857;1.803;0.875;33.909;0.811;200.019;21601;4.03976626;105;1.69240023671291
"1296";"TOURS-CEDEX-3 - CADA";47.359516;0.692216;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;512894;1.479;1.895;0.886;2.105;0.287;0.07;2.845;0.701;0.936;0.292;0.228;19.387;6.912;160.9807;1.128;0.388;57.206;0.178;263.923;37893;32.4398816;130;1.04376946862383
"1295";"JOUE-LES-TOURS - CADA";47.3568898092026;0.697121651683898;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;512894;2.078;1.777;0.241;1.431;0.113;0.215;3.283;0.091;0.641;0.457;0.203;18.942;7.083;160.9807;0.705;0.732;57.103;0.08;264.069;37893;32.4398816;130;1.04376946862383
"1276";"BORDEAUX - CADA - 6";44.8357489633941;-0.577268135673158;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1259547;4.132;0.354;0.166;0.206;0.183;0.197;1.828;0.402;0.46;0.134;0.136;7.233;8.488;43.245;1.019;3.81;6.529;0.322;10.44;254436;49.67334569;130;1.68574488622538
"1281";"BEZIERS - CADA - 1";43.339234;3.218046;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;188828;1.9;0.738;0.912;0.931;0.205;0.107;0.427;1.387;2.218;0.074;0.262;4.127;10.017;23.369;0.493;0.773;7.85;0.24;16.039;77177;95.65962108;90;0.88304897576904
"1277";"BEGLES - CADA - 7";44.8032460954288;-0.56063207753291;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1259547;6.987;2.003;1.056;1.171;0.247;0.269;0.839;1.828;1.059;0.59;0.471;3.44;10.265;42.835;0.767;1.021;9.612;1.571;14.689;28601;10.95675665;180;1.39298894113386
"1275";"Villenave-d'Ornon - CADA";44.7720365532778;-0.546482729028016;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1259547;11.474;0.415;3.285;4.693;0.601;0.198;0.586;1.589;2.086;0.256;0.463;0.979;8.246;42.631;0.026;1.313;12.961;1.533;19.341;34090;21.23902011;300;1.18178226430879
"101";"Bordeaux";44.83458;-0.58911;"fermé";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur / police";"pas de conversion";"4";"(manquant)";67248926;636759;1259547;2.826;1.135;0.936;0.994;0.073;0.157;3.094;0.753;0.212;0.191;0.065;7.599;7.545;42.365;1.925;3.856;7.095;0.074;11.256;254436;49.67334569;20;1.68574488622538
"1283";"MONTPELLIER - CADA - 3";43.609709;3.873235;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"proche_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;718256;1.223;1.939;0.358;0.929;0.137;0.243;0.246;0.228;0.247;0.055;0.243;5.424;6.849;17.439;2.983;2.548;8.006;0.795;13.9;285121;57.06711844;115;1.67493300102137
"1282";"MONTPELLIER - CADA - 2";43.612595;3.893452;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;718256;2.05;1.256;0.671;0.864;0.489;0.454;1.322;0.655;0.333;0.023;0.406;4.385;5.533;16.023;2.249;1.704;8.878;0.121;12.982;285121;57.06711844;145;1.67493300102137
"1279";"MONTPELLIER - CADA - 9";43.6161380719752;3.86842409855794;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"proche_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;718256;0.892;2.215;0.699;0.679;0.255;0.173;0.809;0.132;0.589;0.051;0.146;5.114;7.499;18.052;3.751;2.415;8.606;1.087;15.013;285121;57.06711844;235;1.67493300102137
"100";"Bordeaux (Aéroport de)";44.83226;-0.70148;"fermé";"FRA";"non";"ville";"Aéroports";"proche_interne";"12";"124";"124";"dur / transport";"pas de conversion";"4";"(manquant)";67248926;636759;1259547;9.898;5.29;4.063;3.321;3.093;0.117;7.671;3.321;4.926;2.146;1.153;2.524;0;34.742;9.287;1.211;12.897;0.755;20.304;70105;47.86448578;4;1.14202533530956
"1266";"TOULOUSE - CADA - 6";43.569906;1.402676;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;5.842;0.117;0.137;2.081;0.081;0.362;0.18;0.938;3.152;0.058;0.125;5.209;3.119;146.524;4.888;1.668;60.196;0.458;126.759;479553;118.07847484;123;1.58495561646067
"1265";"TOULOUSE - CADA - 5";43.579462;1.383828;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;5.396;0.502;1.665;2.46;0.618;0.128;1.718;1.607;1.058;0.058;0.62;6.05;3.41;148.354;4.554;0.719;60.196;0.489;127.569;479553;118.07847484;178;1.58495561646067
"1264";"TOULOUSE - CADA - 4";43.596514;1.448966;"ouvert";"FRA";"non";"ville";"Tissu urbain continu";"loin_interne";"11";"111";"111";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;4.235;0.437;0.28;0.929;0.185;0.175;0.436;0.186;0.171;0.162;0.163;9.446;3.718;144.251;1.516;3.298;60.196;1.685;132.201;479553;118.07847484;60;1.58495561646067
"1270";"TOULOUSE - CADA - 0";43.599501;1.481038;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;7.573;1.412;0.486;1.809;0.502;0.221;3.108;0.526;1.002;0.362;0.207;11.29;1.29;141.963;0.44;0.697;60.196;0.214;133.76;479553;118.07847484;210;1.58495561646067
"1269";"TOULOUSE - CADA - 9";43.572985;1.424124;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;5.36;1.635;1.06;1.268;0.573;0.015;1.703;0.698;2.183;0.03;0.143;6.183;4.554;145.078;4.455;3.048;60.196;0;127.922;479553;118.07847484;100;1.58495561646067
"1268";"TOULOUSE - CADA - 8";43.584464317483;1.44691456944126;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;1404761;5.062;0.889;1.193;1.016;0.09;0.168;0.255;0.24;0.195;0.325;0.271;8.252;3.992;143.918;2.855;3.898;60.196;1.313;130.367;479553;118.07847484;96;1.58495561646067
"1338";"Angers - CADA";47.4772379193966;-0.565264630141774;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;428614;4.693;2.099;1.23;0.431;0.281;0.084;2.179;0.431;0.742;0.266;0.343;5.035;19.654;117.465;1.473;1.863;7.943;0.902;136.537;152960;44.37174054;135;1.51376114931493
"1342";"ANGERS - CADA - 2";47.4430738691315;-0.547618388744527;"ouvert";"FRA";"non";"ville";"Zones industrielles ou commerciales et installations publiques";"loin_interne";"12";"121";"121";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;428614;3.291;3.425;1.521;0.811;1.22;0.366;3.583;1.001;1.359;0.925;1.383;3.73;20.532;118.288;1.969;0.19;11.948;0;136.724;152960;44.37174054;259;1.51376114931493
"1333";"FLEURY-LES-AUBRAIS - CADA";47.926352;1.916664;"ouvert";"FRA";"non";"ville";"Tissu urbain discontinu";"loin_interne";"11";"112";"112";"dur";"pas de conversion";"4";"(manquant)";67248926;636759;442950;5.557;0.948;0.365;0.824;0.353;0.183;1.091;0.464;0.393;0.29;0.294;4.227;11.299;87.487;0.709;2.619;23.606;0.916;306.53;21026;10.20374495;119;1.29028680471667
